Drug	Target	Combine_score	BioScore	PredictScore	LiteScore
Ketoprofen	PANX1	0.095238095	0	0.095238095	0
Ketoprofen	CXCR6	0.285714286	0	0.285714286	0
Ketoprofen	TENM4	0.095238095	0	0.095238095	0
Ketoprofen	MSR1	0.095238095	0	0.095238095	0
Ketoprofen	DRD1	0.19047619	0	0.19047619	0
Ketoprofen	SLC15A1	0.142857143	0	0.142857143	0
Ketoprofen	RYR3	0.19047619	0	0.19047619	0
Ketoprofen	ADORA1	0.285714286	0	0.285714286	0
Ketoprofen	NFKB2	0.428571429	0	0.428571429	0
Ketoprofen	AKR1CL1	0.17	0	0	0.17
Ketoprofen	HMGB1	0.19047619	0	0.19047619	0
Ketoprofen	HLX	0.095238095	0	0.095238095	0
Ketoprofen	PRSS53	0.256	0	0	0.256
Ketoprofen	ALG8	0.172	0	0	0.172
Ketoprofen	SPNS3	0.164	0	0	0.164
Ketoprofen	GABRR2	0.047619048	0	0.047619048	0
Ketoprofen	TMPRSS3	0.256	0	0	0.256
Ketoprofen	CHRNB2	0.19047619	0	0.19047619	0
Ketoprofen	SRF	0.095238095	0	0.095238095	0
Ketoprofen	ALOXE3	0.19047619	0	0.19047619	0
Ketoprofen	OPRD1	0.285714286	0	0.285714286	0
Betamethasone	CCND1	0.095238095	0	0.095238095	0
Betamethasone	CDKN2A	0.333333333	0	0.333333333	0
Betamethasone	OR10J5	0.155	0	0	0.155
Betamethasone	PTPN2	0.095238095	0	0.095238095	0
Betamethasone	ITGB1BP1	0.095238095	0	0.095238095	0
Betamethasone	ACSL4	0.095238095	0	0.095238095	0
Betamethasone	FAF2	0.095238095	0	0.095238095	0
Betamethasone	NKX2-1	0.095238095	0	0.095238095	0
Betamethasone	ADRB2	0.095238095	0	0.095238095	0
Betamethasone	ARNTL	0.095238095	0	0.095238095	0
Betamethasone	HPGD	0.15	0	0	0.15
Betamethasone	AVP	0.333333333	0	0.333333333	0
Betamethasone	TLR9	0.095238095	0	0.095238095	0
Betamethasone	C19ORF33	0.169	0	0	0.169
Betamethasone	JAK3	0.095238095	0	0.095238095	0
Betamethasone	PTGER3	0.047619048	0	0.047619048	0
Betamethasone	ADORA2B	0.095238095	0	0.095238095	0
Betamethasone	ARID1A	0.095238095	0	0.095238095	0
Betamethasone	OAZ2	0.095238095	0	0.095238095	0
Betamethasone	PER1	0.095238095	0	0.095238095	0
Betamethasone	MYL6B	0.216	0	0	0.216
Betamethasone	IL23A	0.095238095	0	0.095238095	0
Betamethasone	AHR	1	1	0	0
Betamethasone	NLRP3	0.095238095	0	0.095238095	0
Betamethasone	CYP11A1	0.095238095	0	0.095238095	0
Betamethasone	JAM3	0.095238095	0	0.095238095	0
Betamethasone	ARPC1A	0.284	0	0	0.284
Betamethasone	MEF2C	0.333333333	0	0.333333333	0
Betamethasone	GUCA2A	0.095238095	0	0.095238095	0
Betamethasone	EGLN3	0.191	0	0	0.191
Betamethasone	COL5A1	0.333333333	0	0.333333333	0
Betamethasone	ANG	0.095238095	0	0.095238095	0
Betamethasone	APOC1	0.095238095	0	0.095238095	0
Betamethasone	RARA	0.547619048	0.5	0.095238095	0
Betamethasone	SLC11A1	0.095238095	0	0.095238095	0
Betamethasone	FRZB	0.095238095	0	0.095238095	0
Betamethasone	CCNE1	0.095238095	0	0.095238095	0
Betamethasone	ROCK1	0.095238095	0	0.095238095	0
Betamethasone	CEBPA	0.095238095	0	0.095238095	0
Betamethasone	SHBG	0.333333333	0	0.333333333	0
Betamethasone	WNT4	0.095238095	0	0.095238095	0
Betamethasone	EREG	0.095238095	0	0.095238095	0
Betamethasone	NOS1	0.333333333	0	0.333333333	0
Betamethasone	CPS1	0.095238095	0	0.095238095	0
Betamethasone	E2F8	0.095238095	0	0.095238095	0
Betamethasone	ZC3H8	0.095238095	0	0.095238095	0
Betamethasone	HSPB1	0.5	0.5	0	0
Betamethasone	BDNF	0.095238095	0	0.095238095	0
Betamethasone	PHC2	0.193	0	0	0.193
Betamethasone	LEF1	0.095238095	0	0.095238095	0
Betamethasone	SOCS5	0.333333333	0	0.333333333	0
Betamethasone	LMP1	1	1	0	0
Betamethasone	HSD11B2	0.7	0	0	0.7
Betamethasone	NR1H2	0.095238095	0	0.095238095	0
Betamethasone	BRF1	0.095238095	0	0.095238095	0
Betamethasone	SRD5A1	0.095238095	0	0.095238095	0
Betamethasone	ELANE	0.095238095	0	0.095238095	0
Betamethasone	PCSK9	0.095238095	0	0.095238095	0
Betamethasone	DDAH2	0.095238095	0	0.095238095	0
Betamethasone	HSD11B1	0.619047619	0	0.619047619	0
Betamethasone	MGST1	0.095238095	0	0.095238095	0
Betamethasone	SORT1	0.095238095	0	0.095238095	0
Betamethasone	OPRK1	0.095238095	0	0.095238095	0
Betamethasone	FAS	0.095238095	0	0.095238095	0
Betamethasone	GNRH1	0.095238095	0	0.095238095	0
Betamethasone	CYB5R2	0.095238095	0	0.095238095	0
Betamethasone	CRY2	0.095238095	0	0.095238095	0
Betamethasone	MYH15	0.241	0	0	0.241
Betamethasone	FOXO3	0.095238095	0	0.095238095	0
Betamethasone	HOXD13	0.095238095	0	0.095238095	0
Betamethasone	OTUD7B	0.095238095	0	0.095238095	0
Betamethasone	SGPL1	0.095238095	0	0.095238095	0
Betamethasone	NUFIP2	0.333333333	0	0.333333333	0
Betamethasone	FXN	0.15	0	0	0.15
Betamethasone	ADIPOQ	0.333333333	0	0.333333333	0
Betamethasone	RBM14	0.095238095	0	0.095238095	0
Betamethasone	UBE2Q1	0.333333333	0	0.333333333	0
Betamethasone	ICE1	0.095238095	0	0.095238095	0
Betamethasone	ADH5	0.095238095	0	0.095238095	0
Betamethasone	PCCB	0.186	0	0	0.186
Betamethasone	MESP1	0.095238095	0	0.095238095	0
Betamethasone	ALDH1A1	0.333333333	0	0.333333333	0
Betamethasone	HOXA9	0.5	0.5	0	0
Betamethasone	F2RL1	0.333333333	0	0.333333333	0
Betamethasone	HPCA	0.095238095	0	0.095238095	0
Betamethasone	ATP1A1	0.333333333	0	0.333333333	0
Betamethasone	CCL5	0.095238095	0	0.095238095	0
Betamethasone	CCL19	0.333333333	0	0.333333333	0
Betamethasone	PGR	0.095238095	0	0.095238095	0
Betamethasone	MTRR	0.333333333	0	0.333333333	0
Betamethasone	INSR	0.095238095	0	0.095238095	0
Betamethasone	PDE7B	0.047619048	0	0.047619048	0
Betamethasone	TF	0.095238095	0	0.095238095	0
Betamethasone	PPARGC1B	0.333333333	0	0.333333333	0
Betamethasone	NDUFV1	0.095238095	0	0.095238095	0
Betamethasone	AGT	0.095238095	0	0.095238095	0
Betamethasone	PRKCA	0.047619048	0	0.047619048	0
Betamethasone	PPARD	0.547619048	0.5	0.095238095	0
Betamethasone	BICD1	0.095238095	0	0.095238095	0
Betamethasone	CTSL	0.095238095	0	0.095238095	0
Betamethasone	HAS1	0.095238095	0	0.095238095	0
Betamethasone	IL27RA	0.095238095	0	0.095238095	0
Betamethasone	YWHAH	0.095238095	0	0.095238095	0
Betamethasone	APOC3	0.095238095	0	0.095238095	0
Betamethasone	WNT1	0.095238095	0	0.095238095	0
Betamethasone	IFNB1	0.095238095	0	0.095238095	0
Betamethasone	PHC3	0.154	0	0	0.154
Betamethasone	NCOA1	0.095238095	0	0.095238095	0
Betamethasone	NKX3-1	0.333333333	0	0.333333333	0
Betamethasone	IGF1R	0.095238095	0	0.095238095	0
Betamethasone	ICE2	0.095238095	0	0.095238095	0
Betamethasone	FMR1	0.333333333	0	0.333333333	0
Betamethasone	TMF1	0.095238095	0	0.095238095	0
Betamethasone	NR1I2	0.5	0.5	0	0
Betamethasone	SSC5D	0.333333333	0	0.333333333	0
Betamethasone	NET1	0.095238095	0	0.095238095	0
Betamethasone	PLA2G1B	0.095238095	0	0.095238095	0
Betamethasone	JUN	0.5	0.5	0	0
Betamethasone	FRS2	0.095238095	0	0.095238095	0
Betamethasone	PLG	0.095238095	0	0.095238095	0
Betamethasone	S100A9	0.333333333	0	0.333333333	0
Betamethasone	BLM	0.095238095	0	0.095238095	0
Betamethasone	TNFSF18	0.095238095	0	0.095238095	0
Betamethasone	RCVRN	0.095238095	0	0.095238095	0
Betamethasone	IRF3	0.095238095	0	0.095238095	0
Betamethasone	PPARG	0.095238095	0	0.095238095	0
Betamethasone	MAP2K5	0.095238095	0	0.095238095	0
Betamethasone	FFAR1	0.095238095	0	0.095238095	0
Betamethasone	ARRB1	0.095238095	0	0.095238095	0
Betamethasone	WNT5A	0.095238095	0	0.095238095	0
Betamethasone	BMP7	0.095238095	0	0.095238095	0
Betamethasone	AR	0.952380952	0.5	0.904761905	0
Betamethasone	IFNG	0.333333333	0	0.333333333	0
Betamethasone	CYP17A1	0.095238095	0	0.095238095	0
Betamethasone	ANGPTL4	0.095238095	0	0.095238095	0
Betamethasone	IFNL1	0.095238095	0	0.095238095	0
Betamethasone	IGF1	0.095238095	0	0.095238095	0
Betamethasone	RECQL	0.095238095	0	0.095238095	0
Betamethasone	OAZ1	0.095238095	0	0.095238095	0
Betamethasone	E2F7	0.095238095	0	0.095238095	0
Betamethasone	SNX10	0.333333333	0	0.333333333	0
Betamethasone	RIPK2	0.333333333	0	0.333333333	0
Betamethasone	PPP5C	0.095238095	0	0.095238095	0
Betamethasone	MED1	0.095238095	0	0.095238095	0
Betamethasone	PNPO	0.095238095	0	0.095238095	0
Betamethasone	ACSL3	0.095238095	0	0.095238095	0
Betamethasone	NR0B1	0.952380952	0	0.952380952	0
Betamethasone	PRLR	0.761904762	0	0.761904762	0
Betamethasone	PRKCD	0.047619048	0	0.047619048	0
Betamethasone	PRKCZ	0.095238095	0	0.095238095	0
Betamethasone	SFRP1	0.095238095	0	0.095238095	0
Betamethasone	IDH1	0.5	0.5	0	0
Betamethasone	KLF4	0.095238095	0	0.095238095	0
Betamethasone	RELB	0.095238095	0	0.095238095	0
Betamethasone	ASL	0.095238095	0	0.095238095	0
Betamethasone	MLXIPL	0.095238095	0	0.095238095	0
Betamethasone	PDE7A	0.047619048	0	0.047619048	0
Betamethasone	ABCF1	0.333333333	0	0.333333333	0
Betamethasone	BCL2L11	0.333333333	0	0.333333333	0
Betamethasone	CYB5R4	0.095238095	0	0.095238095	0
Betamethasone	CHD8	0.095238095	0	0.095238095	0
Betamethasone	SIX1	0.095238095	0	0.095238095	0
Betamethasone	TGFB2	0.333333333	0	0.333333333	0
Betamethasone	PDE4D	0.047619048	0	0.047619048	0
Betamethasone	DOC2B	0.333333333	0	0.333333333	0
Betamethasone	SOX9	0.095238095	0	0.095238095	0
Betamethasone	ELOVL4	0.095238095	0	0.095238095	0
Betamethasone	HNF1B	0.095238095	0	0.095238095	0
Betamethasone	AKAP13	0.333333333	0	0.333333333	0
Betamethasone	MECOM	0.095238095	0	0.095238095	0
Betamethasone	CD86	0.095238095	0	0.095238095	0
Betamethasone	NOS2	0.952380952	0	0.952380952	0
Betamethasone	CUBN	0.095238095	0	0.095238095	0
Betamethasone	HAO1	0.095238095	0	0.095238095	0
Betamethasone	HAS2	0.095238095	0	0.095238095	0
Betamethasone	CREBRF	0.333333333	0	0.333333333	0
Betamethasone	TACR2	0.333333333	0	0.333333333	0
Betamethasone	BCL3	0.095238095	0	0.095238095	0
Betamethasone	ADNP	0.095238095	0	0.095238095	0
Betamethasone	GPR149	0.095238095	0	0.095238095	0
Betamethasone	STAT5A	0.095238095	0	0.095238095	0
Betamethasone	FADS1	0.095238095	0	0.095238095	0
Betamethasone	GATA3	0.095238095	0	0.095238095	0
Betamethasone	PPT1	0.095238095	0	0.095238095	0
Betamethasone	TH	0.333333333	0	0.333333333	0
Betamethasone	IL1B	1	1	0	0
Betamethasone	RARS	0.333333333	0	0.333333333	0
Betamethasone	HOXB13	0.095238095	0	0.095238095	0
Betamethasone	GPER1	0.095238095	0	0.095238095	0
Betamethasone	CYP19A1	0.547619048	0.5	0.095238095	0
Betamethasone	IL10	0.095238095	0	0.095238095	0
Betamethasone	TMEM27	0.333333333	0	0.333333333	0
Betamethasone	RGS2	0.095238095	0	0.095238095	0
Betamethasone	ERBB2	0.095238095	0	0.095238095	0
Betamethasone	RRM1	0.142857143	0	0.142857143	0
Betamethasone	OAT	0.095238095	0	0.095238095	0
Betamethasone	CALR	0.095238095	0	0.095238095	0
Betamethasone	RPL7A	0.333333333	0	0.333333333	0
Betamethasone	AZIN1	0.095238095	0	0.095238095	0
Betamethasone	TYMS	0.142857143	0	0.142857143	0
Betamethasone	TRIM24	0.095238095	0	0.095238095	0
Betamethasone	SEMA4A	0.095238095	0	0.095238095	0
Betamethasone	PTGFR	0.095238095	0	0.095238095	0
Betamethasone	PLA2R1	0.333333333	0	0.333333333	0
Betamethasone	USP8	0.333333333	0	0.333333333	0
Betamethasone	RECQL4	0.095238095	0	0.095238095	0
Betamethasone	DMRT1	0.095238095	0	0.095238095	0
Betamethasone	FASLG	0.095238095	0	0.095238095	0
Betamethasone	PLIN5	0.095238095	0	0.095238095	0
Betamethasone	ANXA3	0.333333333	0	0.333333333	0
Betamethasone	F12	0.095238095	0	0.095238095	0
Betamethasone	APOC2	0.095238095	0	0.095238095	0
Betamethasone	NOTCH2	0.714285714	0	0.714285714	0
Betamethasone	CFTR	1	1	0	0
Betamethasone	TGFB1	0.095238095	0	0.095238095	0
Betamethasone	VDR	0.547619048	0.5	0.095238095	0
Betamethasone	PTGER4	0.047619048	0	0.047619048	0
Betamethasone	GALR3	1	1	0	0
Betamethasone	MMP7	0.095238095	0	0.095238095	0
Betamethasone	BAD	0.333333333	0	0.333333333	0
Betamethasone	TRPV1	0.095238095	0	0.095238095	0
Betamethasone	SLC8A1	0.095238095	0	0.095238095	0
Betamethasone	RUNDC3A	0.095238095	0	0.095238095	0
Betamethasone	IL4	0.095238095	0	0.095238095	0
Betamethasone	CCL3	0.15	0	0	0.15
Betamethasone	AKT2	0.333333333	0	0.333333333	0
Betamethasone	BPI	0.095238095	0	0.095238095	0
Betamethasone	ANXA1	0.952380952	0	0.952380952	0
Betamethasone	OAZ3	0.095238095	0	0.095238095	0
Betamethasone	PPP2CA	0.158	0	0	0.158
Betamethasone	IL27	0.095238095	0	0.095238095	0
Betamethasone	ADORA2A	0.047619048	0	0.047619048	0
Betamethasone	ABL1	0.095238095	0	0.095238095	0
Betamethasone	NOS1AP	0.095238095	0	0.095238095	0
Betamethasone	INSRR	0.095238095	0	0.095238095	0
Betamethasone	PDE4A	0.047619048	0	0.047619048	0
Betamethasone	SCGB1A1	0.333333333	0	0.333333333	0
Betamethasone	FAH	0.095238095	0	0.095238095	0
Betamethasone	C2CD5	0.333333333	0	0.333333333	0
Betamethasone	NFE2L2	0.5	0.5	0	0
Betamethasone	THRB	0.5	0.5	0	0
Betamethasone	PTGER2	0.047619048	0	0.047619048	0
Betamethasone	CYB5R1	0.095238095	0	0.095238095	0
Betamethasone	ANXA4	0.333333333	0	0.333333333	0
Betamethasone	SMARCAL1	0.095238095	0	0.095238095	0
Betamethasone	FADS2	0.095238095	0	0.095238095	0
Betamethasone	EGFR	0.095238095	0	0.095238095	0
Betamethasone	TCP1	0.095238095	0	0.095238095	0
Betamethasone	SNTA1	0.095238095	0	0.095238095	0
Betamethasone	TYW1	0.095238095	0	0.095238095	0
Betamethasone	ESR2	0.095238095	0	0.095238095	0
Betamethasone	SNCB	0.095238095	0	0.095238095	0
Betamethasone	PLEKHA1	0.095238095	0	0.095238095	0
Betamethasone	CREG2	0.095238095	0	0.095238095	0
Betamethasone	PTGDR	0.095238095	0	0.095238095	0
Betamethasone	FOXP3	0.095238095	0	0.095238095	0
Betamethasone	AGTR1	0.095238095	0	0.095238095	0
Betamethasone	ANGPTL3	0.095238095	0	0.095238095	0
Betamethasone	NOS3	0.333333333	0	0.333333333	0
Betamethasone	NR1H3	0.095238095	0	0.095238095	0
Betamethasone	GAPDH	0.095238095	0	0.095238095	0
Betamethasone	SIX4	0.095238095	0	0.095238095	0
Betamethasone	BMPR1B	0.095238095	0	0.095238095	0
Betamethasone	ARPC1B	0.241	0	0	0.241
Betamethasone	AZIN2	0.095238095	0	0.095238095	0
Betamethasone	APOA2	0.095238095	0	0.095238095	0
Betamethasone	MAP3K4	0.095238095	0	0.095238095	0
Betamethasone	CCL2	0.15	0	0	0.15
Betamethasone	GUCA1B	0.095238095	0	0.095238095	0
Betamethasone	TP53	0.095238095	0	0.095238095	0
Betamethasone	SERPINE2	0.095238095	0	0.095238095	0
Betamethasone	CLOCK	0.095238095	0	0.095238095	0
Betamethasone	SRY	0.095238095	0	0.095238095	0
Betamethasone	OPRL1	0.095238095	0	0.095238095	0
Betamethasone	ZRANB3	0.714285714	0	0.714285714	0
Betamethasone	MTOR	0.095238095	0	0.095238095	0
Betamethasone	ESR1	0.880952381	0.5	0.761904762	0
Betamethasone	TYW1B	0.095238095	0	0.095238095	0
Betamethasone	SIRT1	0.333333333	0	0.333333333	0
Betamethasone	PTPN22	0.333333333	0	0.333333333	0
Betamethasone	GUCA1C	0.095238095	0	0.095238095	0
Betamethasone	ELL	0.095238095	0	0.095238095	0
Betamethasone	RC3H1	0.095238095	0	0.095238095	0
Betamethasone	IFNA2	0.095238095	0	0.095238095	0
Betamethasone	FGFR2	0.095238095	0	0.095238095	0
Betamethasone	IL4R	0.095238095	0	0.095238095	0
Betamethasone	NCOA6	0.095238095	0	0.095238095	0
Betamethasone	PDE4C	0.047619048	0	0.047619048	0
Betamethasone	BIN3	0.714285714	0	0.714285714	0
Betamethasone	TNFSF4	0.095238095	0	0.095238095	0
Betamethasone	IL12RB1	0.095238095	0	0.095238095	0
Betamethasone	DHH	0.095238095	0	0.095238095	0
Betamethasone	CYB5RL	0.095238095	0	0.095238095	0
Betamethasone	NAGS	0.333333333	0	0.333333333	0
Betamethasone	CD80	0.333333333	0	0.333333333	0
Betamethasone	ANXA2	0.333333333	0	0.333333333	0
Betamethasone	VIMP	0.095238095	0	0.095238095	0
Betamethasone	PTGIR	0.095238095	0	0.095238095	0
Betamethasone	NDOR1	0.333333333	0	0.333333333	0
Betamethasone	S100A8	0.095238095	0	0.095238095	0
Betamethasone	DMD	0.095238095	0	0.095238095	0
Betamethasone	VIP	0.333333333	0	0.333333333	0
Betamethasone	IL23R	0.095238095	0	0.095238095	0
Betamethasone	STAT6	0.095238095	0	0.095238095	0
Betamethasone	TSPO	0.333333333	0	0.333333333	0
Betamethasone	RAD54L	0.095238095	0	0.095238095	0
Betamethasone	CRY1	0.095238095	0	0.095238095	0
Betamethasone	ANXA8	0.333333333	0	0.333333333	0
Betamethasone	LRP1	0.095238095	0	0.095238095	0
Betamethasone	CCR2	0.095238095	0	0.095238095	0
Betamethasone	ATP1A2	0.333333333	0	0.333333333	0
Betamethasone	SMARCA1	0.095238095	0	0.095238095	0
Betamethasone	ARG1	0.095238095	0	0.095238095	0
Betamethasone	PIBF1	0.095238095	0	0.095238095	0
Betamethasone	IL18R1	0.095238095	0	0.095238095	0
Betamethasone	BATF	0.095238095	0	0.095238095	0
Betamethasone	C10ORF54	0.095238095	0	0.095238095	0
Betamethasone	NEDD4	0.095238095	0	0.095238095	0
Betamethasone	NMUR2	0.095238095	0	0.095238095	0
Betamethasone	BCL6	0.333333333	0	0.333333333	0
Betamethasone	NOX1	0.333333333	0	0.333333333	0
Betamethasone	AVPR1A	0.333333333	0	0.333333333	0
Betamethasone	NLRP10	0.095238095	0	0.095238095	0
Betamethasone	DDAH1	0.095238095	0	0.095238095	0
Betamethasone	BMP4	0.095238095	0	0.095238095	0
Betamethasone	IHH	0.095238095	0	0.095238095	0
Betamethasone	SMO	0.619047619	0	0.619047619	0
Betamethasone	CREG1	0.095238095	0	0.095238095	0
Betamethasone	LMO3	0.095238095	0	0.095238095	0
Betamethasone	TOX3	0.095238095	0	0.095238095	0
Betamethasone	LGALS9	0.095238095	0	0.095238095	0
Betamethasone	PTGS1	0.095238095	0	0.095238095	0
Betamethasone	SHH	0.095238095	0	0.095238095	0
Betamethasone	MTHFD1	0.095238095	0	0.095238095	0
Betamethasone	NOD2	0.095238095	0	0.095238095	0
Betamethasone	STAT5B	0.095238095	0	0.095238095	0
Betamethasone	PHB	0.095238095	0	0.095238095	0
Betamethasone	VEGFA	0.15	0	0	0.15
Betamethasone	ACE	0.095238095	0	0.095238095	0
Betamethasone	GUCA2B	0.095238095	0	0.095238095	0
Betamethasone	FGF9	0.095238095	0	0.095238095	0
Betamethasone	PPP2CB	0.158	0	0	0.158
Betamethasone	P2RX7	0.095238095	0	0.095238095	0
Betamethasone	PLA2G4A	0.095238095	0	0.095238095	0
Betamethasone	NQO1	0.095238095	0	0.095238095	0
Betamethasone	XCL1	0.095238095	0	0.095238095	0
Betamethasone	GLI3	0.095238095	0	0.095238095	0
Betamethasone	FCER2	0.333333333	0	0.333333333	0
Betamethasone	CYP1A1	0.095238095	0	0.095238095	0
Betamethasone	NR1I3	0.666666667	0.5	0.333333333	0
Betamethasone	MID1IP1	0.095238095	0	0.095238095	0
Betamethasone	PTGER1	0.095238095	0	0.095238095	0
Betamethasone	MAPK9	0.333333333	0	0.333333333	0
Betamethasone	TFAP2C	0.095238095	0	0.095238095	0
Betamethasone	NDFIP1	0.095238095	0	0.095238095	0
Betamethasone	GUCA1A	0.095238095	0	0.095238095	0
Betamethasone	RGN	0.095238095	0	0.095238095	0
Betamethasone	ESRRG	0.333333333	0	0.333333333	0
Betamethasone	GPRC6A	0.165	0	0	0.165
Betamethasone	ETS1	0.095238095	0	0.095238095	0
Betamethasone	MMAB	0.15	0	0	0.15
Betamethasone	CCL4	0.15	0	0	0.15
Betamethasone	PDC	0.095238095	0	0.095238095	0
Betamethasone	COX15	0.095238095	0	0.095238095	0
Betamethasone	SNX5	0.333333333	0	0.333333333	0
Betamethasone	NR3C1	1	1	0	0.942
Betamethasone	ANXA5	0.095238095	0	0.095238095	0
Betamethasone	ADORA1	0.047619048	0	0.047619048	0
Betamethasone	IL12B	0.095238095	0	0.095238095	0
Betamethasone	OXTR	0.095238095	0	0.095238095	0
Betamethasone	POR	0.333333333	0	0.333333333	0
Betamethasone	NR1H4	0.5	0.5	0	0
Betamethasone	CACTIN	0.095238095	0	0.095238095	0
Betamethasone	APOA5	0.095238095	0	0.095238095	0
Betamethasone	LARP4B	0.333333333	0	0.333333333	0
Betamethasone	IL6	0.333333333	0	0.333333333	0
Betamethasone	THBS4	0.095238095	0	0.095238095	0
Betamethasone	PINLYP	0.095238095	0	0.095238095	0
Betamethasone	CMPK1	0.142857143	0	0.142857143	0
Betamethasone	ZP3	0.095238095	0	0.095238095	0
Betamethasone	HCAR2	0.714285714	0	0.714285714	0
Betamethasone	ATP1A3	0.333333333	0	0.333333333	0
Betamethasone	HSD17B10	0.095238095	0	0.095238095	0
Betamethasone	PDZD3	0.095238095	0	0.095238095	0
Betamethasone	RPTOR	0.095238095	0	0.095238095	0
Betamethasone	HHEX	0.095238095	0	0.095238095	0
Betamethasone	PTGS2	0.333333333	0	0.333333333	0
Betamethasone	HAO2	0.095238095	0	0.095238095	0
Betamethasone	PDE4B	0.095238095	0	0.095238095	0
Betamethasone	IL6R	0.095238095	0	0.095238095	0
Betamethasone	CYB5R3	0.095238095	0	0.095238095	0
Betamethasone	HLX	0.333333333	0	0.333333333	0
Betamethasone	AREG	0.095238095	0	0.095238095	0
Betamethasone	RXRA	0.547619048	0.5	0.095238095	0
Betamethasone	IRF7	0.095238095	0	0.095238095	0
Betamethasone	FCN1	0.095238095	0	0.095238095	0
Betamethasone	APOA1	0.095238095	0	0.095238095	0
Betamethasone	PROX1	0.095238095	0	0.095238095	0
Betamethasone	ATP2B4	0.095238095	0	0.095238095	0
Betamethasone	NR3C2	0.971428571	0	0.904761905	0.7
Betamethasone	DHODH	0.095238095	0	0.095238095	0
Betamethasone	SNX16	0.333333333	0	0.333333333	0
Prednisone	UFD1L	0.234	0	0	0.234
Prednisone	HSP90AA1	0.211	0	0	0.211
Prednisone	LAMTOR5	0.345	0	0	0.345
Prednisone	AVP	0.095238095	0	0.095238095	0
Prednisone	CD22	0.272	0	0	0.272
Prednisone	ENSG00000255275	0.162	0	0	0.162
Prednisone	ARNTL	0.095238095	0	0.095238095	0
Prednisone	ACSL4	0.095238095	0	0.095238095	0
Prednisone	CRTAM	0.268	0	0	0.268
Prednisone	CHRNB1	0.234	0	0	0.234
Prednisone	CDKN2A	0.297904762	0	0.095238095	0.224
Prednisone	DGCR2	0.268	0	0	0.268
Prednisone	TERT	0.246666667	0	0.047619048	0.209
Prednisone	CYP11A1	0.095238095	0	0.095238095	0
Prednisone	HLA-A	0.845	0	0	0.845
Prednisone	CLCN1	0.17	0	0	0.17
Prednisone	PER1	0.095238095	0	0.095238095	0
Prednisone	RDH11	0.047619048	0	0.047619048	0
Prednisone	ARID1A	0.095238095	0	0.095238095	0
Prednisone	IMPDH2	0.278	0	0	0.278
Prednisone	MDH2	0.314	0	0	0.314
Prednisone	PTGER3	0.095238095	0	0.095238095	0
Prednisone	WNT4	0.095238095	0	0.095238095	0
Prednisone	AMPD2	0.166	0	0	0.166
Prednisone	SHBG	0.095238095	0	0.095238095	0
Prednisone	ALDH7A1	0.162	0	0	0.162
Prednisone	GOT1	0.252	0	0	0.252
Prednisone	MUSK	0.153	0	0	0.153
Prednisone	BUB1	0.211	0	0	0.211
Prednisone	SERP1	0.294	0	0	0.294
Prednisone	PPP3R2	0.047619048	0	0.047619048	0
Prednisone	RARA	0.5	0.5	0	0
Prednisone	A2M	0.15	0	0	0.15
Prednisone	COL5A1	0.095238095	0	0.095238095	0
Prednisone	IL5	0.35	0	0	0.35
Prednisone	PRPSAP2	0.192	0	0	0.192
Prednisone	RDH5	0.047619048	0	0.047619048	0
Prednisone	UCK1	0.152	0	0	0.152
Prednisone	CLCF1	0.315	0	0	0.315
Prednisone	MEF2C	0.095238095	0	0.095238095	0
Prednisone	XPO1	0.23	0	0	0.23
Prednisone	REST	0.095238095	0	0.095238095	0
Prednisone	SOCS5	0.095238095	0	0.095238095	0
Prednisone	HSD11B2	0.714285714	0	0.714285714	0
Prednisone	DIP2A	0.161	0	0	0.161
Prednisone	DLD	0.179	0	0	0.179
Prednisone	ALOX5	0.191	0	0	0.191
Prednisone	BA251O17.4	0.152	0	0	0.152
Prednisone	BDNF	0.095238095	0	0.095238095	0
Prednisone	GRM1	0.25	0	0	0.25
Prednisone	CHRNA1	0.165	0	0	0.165
Prednisone	SHC1	0.152	0	0	0.152
Prednisone	CD27	0.169	0	0	0.169
Prednisone	CECR1	0.166	0	0	0.166
Prednisone	UPP2	0.156	0	0	0.156
Prednisone	RPS7	0.163	0	0	0.163
Prednisone	BMP2	0.095238095	0	0.095238095	0
Prednisone	MGST1	0.226	0	0	0.226
Prednisone	HSD11B1	1	0	1	0.818
Prednisone	GPER	0.362	0	0	0.362
Prednisone	RPS17L	0.163	0	0	0.163
Prednisone	IL13	0.252	0	0	0.252
Prednisone	TDP1	0.5	0.5	0	0
Prednisone	SPN	0.179	0	0	0.179
Prednisone	MEN1	0.5	0.5	0	0
Prednisone	PLAT	0.15	0	0	0.15
Prednisone	ALDH3A1	0.162	0	0	0.162
Prednisone	HPR	0.165	0	0	0.165
Prednisone	FLNC	0.314	0	0	0.314
Prednisone	CD38	0.214	0	0	0.214
Prednisone	SRD5A1	0.238095238	0	0.238095238	0
Prednisone	DARC	0.157	0	0	0.157
Prednisone	NCR1	0.183	0	0	0.183
Prednisone	ALDH1A3	0.201904762	0	0.047619048	0.162
Prednisone	CXCL8	0.5	0.5	0	0
Prednisone	DHRS3	0.047619048	0	0.047619048	0
Prednisone	PAX2	0.169	0	0	0.169
Prednisone	BIRC5	0.296	0	0	0.296
Prednisone	LRAT	0.047619048	0	0.047619048	0
Prednisone	HP	0.169	0	0	0.169
Prednisone	USP9X	0.26	0	0	0.26
